repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2862,printDependencies,37.0,0.02702702702702703,0.020605712095073798,0.0,4062,2
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2828,startElementInDependency,4.0,0.25,0.18055555555555555,1.0,4062,2
apache/ant-ivy,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,2928,getSourceArtifact,9.0,0.1111111111111111,0.1111111111111111,1.0,4068,1
apache/ant-ivy,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,2929,getJavadocArtifact,3.0,0.3333333333333333,0.3333333333333333,1.0,4068,1
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,1292,newInstance,1169.0,0.000855431993156544,0.000992697041164625,0.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2618,printDependencies,7.0,0.14285714285714285,0.161221128086308,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2623,printPublications,2.0,0.5,0.35751907986670967,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2624,printConfigurations,2.0,0.5,0.3080024813895782,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2625,printInfoTag,3.0,0.3333333333333333,0.27177406710567575,1.0,3693,4
apache/ant-ivy,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,4240,setProject,2.0,0.5,0.5,1.0,4310,1
apache/ant-ivy,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,4246,setId,17.0,0.058823529411764705,0.058823529411764705,0.0,4310,1
apache/ant-ivy,05fb514be9793184c312f0d095847ffc46ead21e,2189,findLatest,1.0,1.0,1.0,1.0,3118,1
apache/ant-ivy,05fb514be9793184c312f0d095847ffc46ead21e,2162,findLatest,1.0,1.0,1.0,1.0,3118,1
apache/ant-ivy,40aab4b627a26d461a9da8b2aaf50923baf0d667,2238,getIvyInstance,2.0,0.5,0.5,1.0,2772,1
apache/ant-ivy,40aab4b627a26d461a9da8b2aaf50923baf0d667,2240,setIvyInstance,2.0,0.5,0.5,1.0,2772,1
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,471,getContext,1.0,1.0,0.06366969429457675,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,472,setContext,1.0,1.0,0.07768940753202251,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,487,getMessageImpl,1.0,1.0,0.10118557632256979,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,488,setMessageImpl,1.0,1.0,0.10388432417329037,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,3142,progress,1.0,1.0,0.0707359049750566,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2834,getIvyInstance,2.0,0.5,0.0346868967676555,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2835,ensureMessageInitialised,3.0,0.3333333333333333,0.09098225056928846,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,3053,deliverDependency,4.0,0.25,0.028962970873137518,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,6,bind,2.0,0.5,0.054796279395978205,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,7,transferProgress,6.0,0.16666666666666666,0.0494739751130409,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,8,configure,4.0,0.25,0.03441767264333641,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,10,configureDefault,1.0,1.0,0.053109962100307134,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,11,configureDefault14,1.0,1.0,0.052191730549157565,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,12,check,3.0,0.3333333333333333,0.025185183485501087,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,13,resolve,26.0,0.038461538461538464,0.022847668410328967,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,18,install,9.0,0.1111111111111111,0.028312204791131283,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,19,retrieve,7.0,0.14285714285714285,0.0393706027136085,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,20,deliver,6.0,0.16666666666666666,0.031989078661179976,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,23,publish,17.0,0.058823529411764705,0.03541074855135689,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,24,sortNodes,6.0,0.16666666666666666,0.021849372097956322,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,25,sortModuleDescriptors,18.0,0.05555555555555555,0.01947389388464172,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,26,findModule,4.0,0.25,0.02440262326592431,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,27,listModuleEntries,10.0,0.1,0.03322303595312765,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,28,listModules,15.0,0.06666666666666667,0.029961197718282446,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,31,listOrganisationEntries,6.0,0.16666666666666666,0.024643162317164867,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,32,listOrganisations,2.0,0.5,0.02983036924892921,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,33,listRevisionEntries,8.0,0.125,0.031663948491399724,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,34,listRevisions,7.0,0.14285714285714285,0.028961557607910724,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,35,listTokenValues,17.0,0.058823529411764705,0.027478046611791908,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,44,getVariable,7.0,0.14285714285714285,0.02000417978051831,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,45,substitute,39.0,0.02564102564102564,0.019389966729941407,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,46,setVariable,7.0,0.14285714285714285,0.026169707287066656,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,3270,createIvyEngine,1.0,1.0,0.05626844405690187,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2795,ensureResolved,19.0,0.05263157894736842,0.0226175230465035,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,128,main,31.0,0.03225806451612903,0.03780972923523014,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,131,initMessage,3.0,0.3333333333333333,0.08018516219940433,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2938,progress,1.0,1.0,0.0737668816404327,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2906,doExecute,15.0,0.06666666666666667,0.04256143944824322,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,501,initContext,1.0,1.0,0.0797691997785156,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,260,init,1.0,1.0,0.18130324876710618,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,261,setImpl,1.0,1.0,0.129823903452598,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,262,getImpl,1.0,1.0,0.11957475567140352,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,265,debug,1.0,1.0,0.13108072000067536,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,266,verbose,1.0,1.0,0.16952195515783489,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,267,info,1.0,1.0,0.18112688205678334,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,268,rawinfo,1.0,1.0,0.13798526851408752,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,269,deprecated,1.0,1.0,0.1176452679082212,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,270,warn,1.0,1.0,0.11991813765244641,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,271,error,1.0,1.0,0.09714201219777777,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,272,getProblems,8.0,0.125,0.019244483524842492,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,273,sumupProblems,2.0,0.5,0.06374800230280778,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,274,progress,5.0,0.2,0.09299706786612544,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,275,endProgress,5.0,0.2,0.05836426320448645,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,277,isShowProgress,1.0,1.0,0.06501064085925576,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,278,setShowProgress,2.0,0.5,0.06990707490783883,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,279,uninit,1.0,1.0,0.1485800604500021,1.0,3312,55
apache/ant-ivy,e26114a8fb6e6c7302a072e78dc88ad43979c17e,277,loadData,1029.0,0.0009718172983479105,0.0009718172983479105,0.0,1421,1
