repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2653,side,1.0,1.0,0.554970185109787,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2654,split,1.0,1.0,0.3288878636717908,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2899,side,1.0,1.0,0.48373972792828257,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2900,split,1.0,1.0,0.2938491496456973,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2467,side,1.0,1.0,0.6102561313540266,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2449,side,1.0,1.0,0.5481509578831824,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2346,side,1.0,1.0,0.3304101854531056,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2212,side,1.0,1.0,0.5743002258136046,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2213,split,1.0,1.0,0.34137120327080117,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2532,insertCuts,12.0,0.08333333333333333,0.09488310577137493,0.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2552,side,1.0,1.0,0.7081685419626107,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2553,intersection,1.0,1.0,0.18108093042028933,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2554,recurseIntersection,1.0,1.0,0.17756432803633168,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2494,side,1.0,1.0,0.5949205784099,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2750,side,1.0,1.0,0.6741296941640499,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2751,split,1.0,1.0,0.2983208449526418,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2382,characterize,8.0,0.125,0.09166227636944227,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2313,side,1.0,1.0,0.6768059384331644,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2314,split,1.0,1.0,0.28990393610111276,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2419,buildConvex,9.0,0.1111111111111111,0.09103595218206685,1.0,7670,21
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2395,recurseSides,3.0,0.3333333333333333,0.20728333173275482,1.0,7670,21
apache/commons-math,7521e5af345c0e3c1bf567794e332cfce018881e,4636,EmpiricalDistribution,134.0,0.007462686567164179,0.0075412337004064885,0.0,6611,3
apache/commons-math,7521e5af345c0e3c1bf567794e332cfce018881e,4655,getNextValue,355.0,0.0028169014084507044,0.001834100848013779,0.0,6611,3
apache/commons-math,7521e5af345c0e3c1bf567794e332cfce018881e,4662,reSeed,2.0,0.5,0.1789153214386859,1.0,6611,3
apache/commons-math,7521e5af345c0e3c1bf567794e332cfce018881e,4675,reseedRandomGenerator,2.0,0.5,0.17863984674329503,1.0,6611,3
apache/commons-math,ce9c345ef7cb1ded723daa5bb2764b8d2933abfd,3326,correlation,10.0,0.1,0.1,1.0,7047,1
apache/commons-math,ce9c345ef7cb1ded723daa5bb2764b8d2933abfd,3327,rankTransform,7.0,0.14285714285714285,0.14285714285714285,1.0,7047,1
apache/commons-math,0f6812858ad6e3b28e4a2843c526ec8cf501b176,4023,exactP,15.0,0.06666666666666667,0.06666666666666667,0.0,7641,1
apache/commons-math,0f6812858ad6e3b28e4a2843c526ec8cf501b176,4025,monteCarloP,8.0,0.125,0.125,1.0,7641,1
apache/commons-math,4332119866de75449fe5ad24be0dde4517c6f7ef,1281,ebeDivide,1.0,1.0,0.5555555555555556,1.0,8116,2
apache/commons-math,4332119866de75449fe5ad24be0dde4517c6f7ef,1282,ebeMultiply,1.0,1.0,0.6,1.0,8116,2
apache/commons-math,4332119866de75449fe5ad24be0dde4517c6f7ef,1537,ebeMultiply,12.0,0.08333333333333333,0.07738095238095238,0.0,8116,2
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4285,computeWeightedJacobian,10.0,0.1,0.054239059569259715,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4286,computeCost,3.0,0.3333333333333333,0.20909823642069736,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4295,parseOptimizationData,2.0,0.5,0.10634344540558063,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4296,squareRoot,12.0,0.08333333333333333,0.0195763673848881,0.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4274,Weight,156.0,0.00641025641025641,0.005290379261373264,0.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4283,doOptimize,2.0,0.5,0.07968693185226636,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4271,getPairComparator,6.0,0.16666666666666666,0.07481479176746013,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4273,weightedResidual,6.0,0.16666666666666666,0.07053233616394955,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4259,parseOptimizationData,4.0,0.25,0.0619772762239819,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4260,checkParameters,2.0,0.5,0.08809263900402226,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,4302,doOptimize,2.0,0.5,0.07480191476133262,1.0,6614,11
apache/commons-math,c7cfb66633dcadefb316b0df4cef98fa5d147089,38,fit,134.0,0.007462686567164179,0.005871803080579402,0.0,6614,11
apache/commons-math,a46c441cec45b72d0716c2ca9a3ca4bd47506d6f,2626,calculateYVariance,3.0,0.3333333333333333,0.25,1.0,4823,2
apache/commons-math,a46c441cec45b72d0716c2ca9a3ca4bd47506d6f,2673,estimateRegressionParametersStandardErrors,3.0,0.3333333333333333,0.2777777777777778,1.0,4823,2
apache/commons-math,a46c441cec45b72d0716c2ca9a3ca4bd47506d6f,2677,calculateYVariance,3.0,0.3333333333333333,0.3333333333333333,1.0,4823,2
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7566,interpolate,1.0,1.0,0.3255742409795623,1.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7536,BicubicSplineInterpolator,7.0,0.14285714285714285,0.06713179661706915,1.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7537,interpolate,1.0,1.0,0.376726040272045,1.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7553,BicubicSplineInterpolatingFunction,1.0,1.0,0.2686360207823763,1.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7554,value,27.0,0.037037037037037035,0.021546383920550045,0.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7555,isValidPoint,496.0,0.0020161290322580645,0.0038712880145249083,0.0,8363,6
apache/commons-math,e89a80dd53ee51cad6597e9637ded1d55cd60f6d,7556,searchIndex,3.0,0.3333333333333333,0.07251666974521537,1.0,8363,6
apache/commons-math,252aab4b1876af61af0656742fed165aad85c123,665,SparseEntryIterator,8.0,0.125,0.1213235294117647,1.0,4622,2
apache/commons-math,252aab4b1876af61af0656742fed165aad85c123,657,hasNext,9.0,0.1111111111111111,0.12222222222222222,1.0,4622,2
apache/commons-math,252aab4b1876af61af0656742fed165aad85c123,658,next,3.0,0.3333333333333333,0.25,1.0,4622,2
apache/commons-math,73a227619d6671f69f9dcfb614f1b6abd83e2d62,3557,GaussianFitter,143.0,0.006993006993006993,0.006993006993006993,0.0,4749,1
apache/commons-math,73a227619d6671f69f9dcfb614f1b6abd83e2d62,3558,fit,55.0,0.01818181818181818,0.01818181818181818,0.0,4749,1
apache/commons-math,ac701188fe1394e21828f3fe2be0134710462516,3502,min,1.0,1.0,1.0,1.0,5250,1
apache/commons-math,ac701188fe1394e21828f3fe2be0134710462516,3506,max,1.0,1.0,1.0,1.0,5250,1
apache/commons-math,58faa3eeb72c552a7c8cc449e895786fe3f87982,1551,SingularValueDecompositionImpl,40.0,0.025,0.039613880742913006,0.0,5468,3
apache/commons-math,58faa3eeb72c552a7c8cc449e895786fe3f87982,1562,getRank,1.0,1.0,0.398464280817222,1.0,5468,3
apache/commons-math,58faa3eeb72c552a7c8cc449e895786fe3f87982,1563,getSolver,7.0,0.14285714285714285,0.082526950174009,1.0,5468,3
apache/commons-math,58faa3eeb72c552a7c8cc449e895786fe3f87982,1564,Solver,11.0,0.09090909090909091,0.05512376940948369,0.0,5468,3
apache/commons-math,70c713a3e88f250cb54fa0f224f0effe5d81cc95,6863,digamma,1.0,1.0,1.0,1.0,8569,1
apache/commons-math,70c713a3e88f250cb54fa0f224f0effe5d81cc95,6864,trigamma,1.0,1.0,1.0,1.0,8569,1
apache/commons-math,b736c8bda6122b7f9f69cf0f52d80a23c3910bd8,2241,getCovariances,1.0,1.0,1.0,1.0,3053,1
