repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,694,getDependency,360.0,0.002777777777777778,0.0036333771774020632,0.0,1341,3
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,1866,fireTransferCompleted,6.0,0.16666666666666666,0.16666666666666666,1.0,2795,1
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,1868,fireTransferError,1.0,1.0,1.0,1.0,2795,1
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,4113,doExecute,2400.0,0.0004166666666666667,0.0004166666666666667,0.0,4375,1
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,4114,getMatcher,2068.0,0.00048355899419729207,0.00048355899419729207,0.0,4375,1
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,974,transformInstance,186.0,0.005376344086021506,0.00610531251486051,0.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,992,getDependencyArtifacts,2.0,0.5,0.33632734530938124,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,990,getDependencyArtifactsIncludes,4.0,0.25,0.12271825396825396,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,991,getDependencyArtifactsExcludes,5.0,0.2,0.10080185580482004,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,997,getAllDependencyArtifacts,1.0,1.0,0.32779977375565605,1.0,3116,4
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,302,IvyNode,14.0,0.07142857142857142,0.05920972947379536,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,334,loadData,15.0,0.06666666666666667,0.048217495092495094,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,342,getDependencies,25.0,0.04,0.029773776590411787,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,290,canExclude,205.0,0.004878048780487805,0.00566739712064921,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,291,getDependencyDescriptor,61.0,0.01639344262295082,0.010945425399251684,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,994,resolveConflicts,11.0,0.09090909090909091,0.06440546589880328,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,108,doFetchDependencies,2.0,0.5,0.16400773124531126,1.0,1770,6
apache/ant-ivy,9f5ded018109c851760a08a4c25c96f2f0b7f039,1694,parseDepsConfs,2.0,0.5,0.5,1.0,2789,1
apache/ant-ivy,9f5ded018109c851760a08a4c25c96f2f0b7f039,1700,addExtendingConfigurations,4.0,0.25,0.25,1.0,2789,1
apache/ant-ivy,c8d9bd438d72b4c87f38465f2c34082da22c40ce,3650,doExecute,366.0,0.00273224043715847,0.00273224043715847,0.0,4042,1
apache/ant-ivy,c8d9bd438d72b4c87f38465f2c34082da22c40ce,3651,onMissingDescriptor,227.0,0.004405286343612335,0.004405286343612335,0.0,4042,1
apache/ant-ivy,56c3991ddafc2ec189b159cdaebabede72040ba4,882,handleConfiguration,12.0,0.08333333333333333,0.08333333333333333,0.0,4037,1
apache/ant-ivy,56c3991ddafc2ec189b159cdaebabede72040ba4,851,doFetchDependencies,13.0,0.07692307692307693,0.07692307692307693,0.0,4037,1
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2525,getDependency,1.0,1.0,0.5038267786984091,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2199,getDependency,1.0,1.0,0.5029852238770852,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2379,getDependency,1.0,1.0,0.4218613726071984,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2382,isAfter,78.0,0.01282051282051282,0.012455015338714922,0.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,731,ResolveData,68.0,0.014705882352941176,0.010890694446894326,0.0,4202,4
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2803,dependencyStarted,2.0,0.5,0.2669491525423729,1.0,4062,2
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2862,printDependencies,16.0,0.0625,0.03938008130081301,0.0,4062,2
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2828,startElementInDependency,4.0,0.25,0.18382352941176472,1.0,4062,2
apache/ant-ivy,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,2928,getSourceArtifact,13.0,0.07692307692307693,0.07692307692307693,0.0,4068,1
apache/ant-ivy,1ca42dd87c8af6964d4e4de47657f0dadf0c0356,2929,getJavadocArtifact,2.0,0.5,0.5,1.0,4068,1
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,1292,newInstance,762.0,0.0013123359580052493,0.0014836200621002435,0.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2618,printDependencies,4.0,0.25,0.22838478611783697,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2623,printPublications,1.0,1.0,0.604840521114106,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2624,printConfigurations,2.0,0.5,0.35056306306306306,1.0,3693,4
apache/ant-ivy,9413720aaa78111ecd0f1a786f49d1030cb2a023,2625,printInfoTag,2.0,0.5,0.40204498977505115,1.0,3693,4
apache/ant-ivy,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,4240,setProject,1.0,1.0,1.0,1.0,4310,1
apache/ant-ivy,f54a5d5c88cf1398ccb8b02d63d9910cd716caa5,4246,setId,2.0,0.5,0.5,1.0,4310,1
apache/ant-ivy,05fb514be9793184c312f0d095847ffc46ead21e,2189,findLatest,1.0,1.0,1.0,1.0,3118,1
apache/ant-ivy,05fb514be9793184c312f0d095847ffc46ead21e,2162,findLatest,1.0,1.0,1.0,1.0,3118,1
apache/ant-ivy,40aab4b627a26d461a9da8b2aaf50923baf0d667,2238,getIvyInstance,1.0,1.0,1.0,1.0,2772,1
apache/ant-ivy,40aab4b627a26d461a9da8b2aaf50923baf0d667,2240,setIvyInstance,5.0,0.2,0.2,1.0,2772,1
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,471,getContext,1.0,1.0,0.0962881572432698,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,472,setContext,1.0,1.0,0.09935145904735719,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,487,getMessageImpl,1.0,1.0,0.07695721811705102,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,488,setMessageImpl,1.0,1.0,0.1027384590553262,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,3142,progress,1.0,1.0,0.07854516984792102,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2834,getIvyInstance,3.0,0.3333333333333333,0.06765282376142727,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,2835,ensureMessageInitialised,2.0,0.5,0.1413806905566375,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,3053,deliverDependency,2.0,0.5,0.0362227716166944,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,6,bind,2.0,0.5,0.10273997824715438,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,7,transferProgress,19.0,0.05263157894736842,0.02834206514058411,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,8,configure,2.0,0.5,0.04237610338661121,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,10,configureDefault,2.0,0.5,0.04759539409464991,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,11,configureDefault14,2.0,0.5,0.04710338245222993,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,12,check,6.0,0.16666666666666666,0.025524417875192062,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,13,resolve,36.0,0.027777777777777776,0.030253900542004632,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,18,install,27.0,0.037037037037037035,0.022781462169412625,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,19,retrieve,10.0,0.1,0.028869385427419725,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,20,deliver,5.0,0.2,0.046128801795664566,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,23,publish,18.0,0.05555555555555555,0.020526461244510602,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,24,sortNodes,5.0,0.2,0.0221839341788746,1.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,25,sortModuleDescriptors,14.0,0.07142857142857142,0.02503459855683296,0.0,3312,55
apache/ant-ivy,65384681bd20b1bd2d1441057ed4c49d9d628c3e,26,findModule,6.0,0.16666666666666666,0.023501810157247307,1.0,3312,55
